VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1641041158650	-0.0773656	5.52957e-08	1.59397	3.57964e-07	0.00158785	-4.94261e-10	0.999999	img_Drone1_0_0_1641041159102984000.png;img_Drone1_0_7_1641041159104157000.png
Drone1	1641041159103	-0.138352	9.87371e-08	4.33792	3.58383e-07	7.44089e-05	7.60449e-11	1	img_Drone1_0_0_1641041159557211000.png;img_Drone1_0_7_1641041159557613000.png
Drone1	1641041159412	-0.180201	1.28383e-07	6.54404	3.58703e-07	9.23331e-06	1.18891e-10	1	img_Drone1_0_0_1641041159868370000.png;img_Drone1_0_7_1641041159868765000.png
Drone1	1641041159877	-0.223854	1.59097e-07	8.99042	3.13916e-07	0	0	1	img_Drone1_0_0_1641041160336214000.png;img_Drone1_0_7_1641041160336587000.png
Drone1	1641041160390	-0.223854	1.59097e-07	8.99042	3.13916e-07	0	0	1	img_Drone1_0_0_1641041160858547000.png;img_Drone1_0_7_1641041160858900000.png
Drone1	1641041198781	-0.244137	1.66139e-07	-0.266437	3.60644e-07	-0.0289761	2.00672e-08	0.99958	img_Drone1_0_0_1641041200411743000.png;img_Drone1_0_7_1641041200412128000.png
Drone1	1641041199534	-0.243171	9.6552e-08	-0.920199	3.64313e-07	0.000772912	3.22521e-09	1	img_Drone1_0_0_1641041201312890000.png;img_Drone1_0_7_1641041201313295000.png
Drone1	1641041199987	-0.235519	3.20338e-08	-1.37081	3.66792e-07	0.00128581	6.61494e-09	0.999999	img_Drone1_0_0_1641041201943653000.png;img_Drone1_0_7_1641041201944103000.png
Drone1	1641041200359	-0.232953	-3.76576e-08	-1.74109	3.66787e-07	0.00109464	6.94592e-09	0.999999	img_Drone1_0_0_1641041202423561000.png;img_Drone1_0_7_1641041202423959000.png
Drone1	1641041201079	-0.235485	-1.86637e-07	-2.45813	3.67664e-07	0.000351702	-6.05745e-09	1	img_Drone1_0_0_1641041203259334000.png;img_Drone1_0_7_1641041203259717000.png
Drone1	1641041201562	-0.239721	-2.56639e-07	-2.93933	3.70686e-07	-8.30363e-05	-1.17225e-08	1	img_Drone1_0_0_1641041203766089000.png;img_Drone1_0_7_1641041203766484000.png
Drone1	1641041201877	-0.242414	-2.75124e-07	-3.25321	3.73079e-07	-0.000267943	-1.54523e-08	1	img_Drone1_0_0_1641041204084244000.png;img_Drone1_0_7_1641041204084713000.png
Drone1	1641041202789	-0.246804	-1.34575e-07	-4.16207	3.7781e-07	-0.000345532	-2.64198e-08	1	img_Drone1_0_0_1641041205052970000.png;img_Drone1_0_7_1641041205053355000.png
Drone1	1641041203251	-0.246854	8.45537e-08	-4.59777	3.81028e-07	-0.000141122	8.06167e-10	1	img_Drone1_0_0_1641041205587968000.png;img_Drone1_0_7_1641041205588381000.png
Drone1	1641041203587	-0.246509	2.5746e-07	-4.6079	3.83625e-07	4.28579e-05	2.66448e-08	1	img_Drone1_0_0_1641041205965885000.png;img_Drone1_0_7_1641041205966273000.png
Drone1	1641041204398	-0.246111	4.15282e-07	-4.59274	3.87626e-07	5.5958e-05	2.2517e-08	1	img_Drone1_0_0_1641041206880558000.png;img_Drone1_0_7_1641041206880948000.png
Drone1	1641041204782	-0.246191	3.74957e-07	-4.5971	3.89718e-07	3.17818e-05	1.05917e-08	1	img_Drone1_0_0_1641041207264202000.png;img_Drone1_0_7_1641041207264589000.png
Drone1	1641041205214	-0.246388	2.93477e-07	-4.6027	3.90204e-07	4.43792e-06	-2.74936e-09	1	img_Drone1_0_0_1641041207724666000.png;img_Drone1_0_7_1641041207725051000.png
Drone1	1641041205910	-0.246714	2.17094e-07	-4.60983	3.91094e-07	-2.1525e-05	-2.42038e-08	1	img_Drone1_0_0_1641041208529343000.png;img_Drone1_0_7_1641041208529732000.png
Drone1	1641041206414	-0.246841	2.76012e-07	-4.6132	3.93325e-07	-2.31299e-05	8.26948e-09	1	img_Drone1_0_0_1641041209072489000.png;img_Drone1_0_7_1641041209072890000.png
Drone1	1641041206870	-0.246858	3.068e-07	-4.61526	3.97558e-07	-1.61728e-05	1.86104e-08	1	img_Drone1_0_0_1641041209541650000.png;img_Drone1_0_7_1641041209542037000.png
Drone1	1641041207260	-0.24682	2.87422e-07	-4.61647	4.01394e-07	-7.81633e-06	2.11019e-09	1	img_Drone1_0_0_1641041209936407000.png;img_Drone1_0_7_1641041209936800000.png
