VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1641236913607	-0.0918268	6.5677e-08	0.365116	3.57652e-07	0.0243036	-8.8388e-09	0.999705	img_Drone1_3_0_1641236914633686000.png;img_Drone1_3_7_1641236914633868000.png
Drone2	1641236913607	0.0918268	2.66168e-12	0.365116	0.999705	-1.47271e-10	-0.0243036	-1.29509e-10	
Drone3	1641236913607	0.0918268	2.66168e-12	0.365116	0.999705	-1.47271e-10	-0.0243036	-1.29509e-10	
Drone4	1641236913607	0.0918268	2.66168e-12	0.365116	0.999705	-1.47271e-10	-0.0243036	-1.29509e-10	
Drone1	1641236914012	-0.209186	1.49789e-07	2.29792	3.57831e-07	0.00157511	-9.71759e-10	0.999999	img_Drone1_3_0_1641236915036999000.png;img_Drone1_3_7_1641236915037870000.png
Drone2	1641236914012	0.209186	-1.67144e-10	2.29792	0.999999	-4.08576e-10	-0.00157511	-2.035e-10	
Drone3	1641236914012	0.209186	-1.67144e-10	2.29792	0.999999	-4.08576e-10	-0.00157511	-2.035e-10	
Drone4	1641236914012	0.209186	-1.67144e-10	2.29792	0.999999	-4.08576e-10	-0.00157511	-2.035e-10	
Drone1	1641236914477	-0.348678	2.50766e-07	5.3603	3.57955e-07	6.80501e-05	-7.35102e-10	1	img_Drone1_3_0_1641236915503985000.png;img_Drone1_3_7_1641236915504656000.png
Drone2	1641236914477	0.348678	-1.37214e-09	5.3603	1	-7.10886e-10	-6.80501e-05	-3.27606e-10	
Drone3	1641236914477	0.348678	-1.37214e-09	5.3603	1	-7.10886e-10	-6.80501e-05	-3.27606e-10	
Drone4	1641236914477	0.348678	-1.37214e-09	5.3603	1	-7.10886e-10	-6.80501e-05	-3.27606e-10	
Drone1	1641236914927	-0.483982	3.51017e-07	8.7315	3.58092e-07	3.25787e-06	-1.00476e-09	1	img_Drone1_3_0_1641236915955462000.png;img_Drone1_3_7_1641236915956167000.png
Drone2	1641236914927	0.483982	-4.84707e-09	8.7315	1	-1.00372e-09	-3.25787e-06	-4.6468e-10	
Drone3	1641236914927	0.483982	-4.84707e-09	8.7315	1	-1.00372e-09	-3.25787e-06	-4.6468e-10	
Drone4	1641236914927	0.483982	-4.84707e-09	8.7315	1	-1.00372e-09	-3.25787e-06	-4.6468e-10	
Drone1	1641236915428	-0.634506	4.66919e-07	12.6717	3.58203e-07	9.21015e-08	-1.32967e-09	1	img_Drone1_3_0_1641236916454937000.png;img_Drone1_3_7_1641236916455649000.png
Drone2	1641236915428	0.634506	-1.3088e-08	12.6717	1	-1.32975e-09	-9.21015e-08	-5.75865e-10	
Drone3	1641236915428	0.634506	-1.3088e-08	12.6717	1	-1.32975e-09	-9.21015e-08	-5.75865e-10	
Drone4	1641236915428	0.634506	-1.3088e-08	12.6717	1	-1.32975e-09	-9.21015e-08	-5.75865e-10	
Drone1	1641236915965	-0.77167	5.78165e-07	16.3297	3.13916e-07	0	0	1	img_Drone1_3_0_1641236916993426000.png;img_Drone1_3_7_1641236916994188000.png
Drone2	1641236915965	0.751805	-2.38419e-08	15.7979	1	0	0	-6.3776e-10	
Drone3	1641236915965	0.759167	0	15.9949	1	0	0	-6.41592e-10	
Drone4	1641236915965	0.795684	-2.90225e-08	16.9733	1	-1.67922e-09	-9.45083e-08	-6.55004e-10	
Drone1	1641236916385	-0.77167	5.78165e-07	16.3297	3.13916e-07	0	0	1	img_Drone1_3_0_1641236917412984000.png;img_Drone1_3_7_1641236917413223000.png
Drone4	1641236916385	0.799469	0	17.0748	1	0	0	-6.62189e-10	
Drone1	1641237277137	-0.696833	4.98042e-07	-0.625082	3.55756e-07	-0.0666245	2.39872e-08	0.997778	img_Drone1_3_0_1641237283937368000.png;img_Drone1_3_7_1641237283938682000.png
Drone2	1641237277137	0.164736	-5.56758e-11	1.47677	0.999991	-3.11373e-10	-0.00433969	-1.61089e-10	
Drone3	1641237277137	0.164736	-5.56758e-11	1.47677	0.999991	-3.11373e-10	-0.00433969	-1.61089e-10	
Drone4	1641237277137	0.164736	-5.56758e-11	1.47677	0.999991	-3.11373e-10	-0.00433969	-1.61089e-10	
Drone1	1641237278223	-1.11309	7.92779e-07	-1.14971	3.55269e-07	-0.0231025	8.61568e-09	0.999733	img_Drone1_3_0_1641237285174180000.png;img_Drone1_3_7_1641237285174920000.png
Drone2	1641237278223	0.490294	-5.08823e-09	8.89395	1	-1.01738e-09	-2.82413e-06	-4.70675e-10	
Drone3	1641237278223	0.490294	-5.08823e-09	8.89395	1	-1.01738e-09	-2.82413e-06	-4.70675e-10	
Drone4	1641237278223	0.490294	-5.08823e-09	8.89395	1	-1.01738e-09	-2.82413e-06	-4.70675e-10	
Drone1	1641237279078	-0.993264	7.00195e-07	-1.4601	3.54129e-07	-0.00826073	3.47077e-09	0.999966	img_Drone1_3_0_1641237286229070000.png;img_Drone1_3_7_1641237286229978000.png
Drone2	1641237279078	0.747079	-2.33192e-08	15.6714	1	-1.5738e-09	-9.69548e-08	-6.29138e-10	
Drone3	1641237279078	0.747079	-2.33192e-08	15.6714	1	-1.5738e-09	-9.69548e-08	-6.29138e-10	
Drone4	1641237279078	0.747079	-2.33192e-08	15.6714	1	-1.5738e-09	-9.69548e-08	-6.29138e-10	
Drone1	1641237279777	-0.794533	5.47369e-07	-1.6973	3.52469e-07	-0.00356856	1.93815e-09	0.999994	img_Drone1_3_0_1641237287162803000.png;img_Drone1_3_7_1641237287173187000.png
Drone2	1641237279777	0.751804	-2.38419e-08	15.7979	1	0	0	-6.47819e-10	
Drone3	1641237279777	0.759161	0	15.9948	1	0	0	-6.47819e-10	
Drone4	1641237279777	0.799461	0	17.0746	1	0	0	-6.61231e-10	
Drone1	1641237280440	-0.572319	3.72633e-07	-1.91705	3.49161e-07	-0.00166056	1.39886e-09	0.999999	img_Drone1_3_0_1641237287908297000.png;img_Drone1_3_7_1641237287909000000.png
Drone1	1641237281028	-0.373888	2.1113e-07	-1.93018	3.48402e-07	0.0211932	-6.43739e-09	0.999775	img_Drone1_3_0_1641237288522232000.png;img_Drone1_3_7_1641237288523463000.png
Drone1	1641237281478	-0.297256	1.35696e-07	-1.92322	3.51185e-07	0.0218494	-6.48757e-09	0.999761	img_Drone1_3_0_1641237288988690000.png;img_Drone1_3_7_1641237288989364000.png
Drone1	1641237282234	-0.328676	1.09211e-07	-2.33727	3.5732e-07	-0.00521592	3.47664e-09	0.999986	img_Drone1_3_0_1641237289983963000.png;img_Drone1_3_7_1641237289984688000.png
