VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1641262883778	0.112704	-4.01639e-12	0.649566	0.999893	-1.95135e-10	-0.0146429	-1.2992e-10	img_Drone1_3_0_1641262883852937000.png;img_Drone1_3_7_1641262883853074000.png
Drone1	1641262884048	0.191336	-1.12535e-10	1.95681	0.999997	-3.69654e-10	-0.00236249	-1.88461e-10	img_Drone1_3_0_1641262884130350000.png;img_Drone1_3_7_1641262884131044000.png
Drone1	1641262884573	0.348678	-1.37214e-09	5.3603	1	-7.10886e-10	-6.80501e-05	-3.27606e-10	img_Drone1_3_0_1641262884655399000.png;img_Drone1_3_7_1641262884656089000.png
Drone1	1641262885113	0.511033	-5.93866e-09	9.42986	1	-1.06229e-09	-1.77609e-06	-4.89325e-10	img_Drone1_3_0_1641262885194193000.png;img_Drone1_3_7_1641262885194878000.png
Drone1	1641262885572	0.64892	-1.41834e-08	13.0541	1	-1.36099e-09	-9.97831e-08	-5.83089e-10	img_Drone1_3_0_1641262885652889000.png;img_Drone1_3_7_1641262885653615000.png
Drone1	1641262886064	0.761686	-2.5034e-08	16.0624	1	0	0	-6.41592e-10	img_Drone1_3_0_1641262886146970000.png;img_Drone1_3_7_1641262886147703000.png
Drone1	1641262886550	0.761686	-2.5034e-08	16.0624	1	0	0	-6.41592e-10	img_Drone1_3_0_1641262886633213000.png;img_Drone1_3_7_1641262886634409000.png
Drone1	1641262892064	0.098174	0	2.10535	0.93969	0	-0.342029	0	img_Drone1_3_0_1641262892246639000.png;img_Drone1_3_7_1641262892247369000.png
Drone1	1641262892577	0.660208	0	6.36102	0.93969	0	-0.342029	0	img_Drone1_3_0_1641262892765011000.png;img_Drone1_3_7_1641262892765754000.png
Drone1	1641262893093	2.0504	0	12.0985	0.93969	0	-0.342029	0	img_Drone1_3_0_1641262893280546000.png;img_Drone1_3_7_1641262893281260000.png
Drone1	1641262893627	3.26745	0.00705856	15.8324	0.923599	0.106717	-0.361598	-0.0694474	img_Drone1_3_0_1641262893814588000.png;img_Drone1_3_7_1641262893815336000.png
Drone1	1641262894119	3.27945	0.203696	15.7865	0.786619	0.27876	-0.507822	-0.213634	img_Drone1_3_0_1641262894307022000.png;img_Drone1_3_7_1641262894307754000.png
Drone1	1641262894611	3.25716	0.281567	15.8559	0.644727	0.355153	-0.623484	-0.263555	img_Drone1_3_0_1641262894797565000.png;img_Drone1_3_7_1641262894798369000.png
Drone1	1641262895097	3.23867	0.29257	15.9321	0.464352	0.418264	-0.736795	-0.258003	img_Drone1_3_0_1641262895293949000.png;img_Drone1_3_7_1641262895294668000.png
Drone1	1641262895895	3.26586	0.223481	15.8246	0.575921	0	0	-0.817505	img_Drone1_3_0_1641262896132436000.png;img_Drone1_3_7_1641262896133766000.png
Drone1	1641262896726	0.114005	0	2.3059	0.93969	0	-0.342029	0	img_Drone1_3_0_1641262896962703000.png;img_Drone1_3_7_1641262896963433000.png
Drone1	1641262897230	0.698928	0	6.56889	0.93969	0	-0.342029	0	img_Drone1_3_0_1641262897482722000.png;img_Drone1_3_7_1641262897483444000.png
Drone1	1641262897711	1.99644	0	11.9146	0.93969	0	-0.342029	0	img_Drone1_3_0_1641262897974504000.png;img_Drone1_3_7_1641262897975918000.png
Drone1	1641262898215	3.27742	0.00827076	15.8564	0.929504	0.0808982	-0.356026	-0.0521772	img_Drone1_3_0_1641262898483200000.png;img_Drone1_3_7_1641262898483960000.png
Drone1	1641262898677	3.28002	0.189149	15.7447	0.804464	0.268317	-0.487582	-0.207625	img_Drone1_3_0_1641262898949843000.png;img_Drone1_3_7_1641262898950591000.png
Drone1	1641262899193	3.28842	0.397837	15.9255	0.642969	0.355287	-0.617045	-0.282167	img_Drone1_3_0_1641262899533436000.png;img_Drone1_3_7_1641262899534165000.png
Drone1	1641262899844	3.29641	0.308618	15.8236	0.576672	0	0	-0.816976	img_Drone1_3_0_1641262900246607000.png;img_Drone1_3_7_1641262900255123000.png
Drone1	1641262900258	0.000828412	0	-0.196841	0.93969	0	-0.342029	0	img_Drone1_3_0_1641262900672344000.png;img_Drone1_3_7_1641262900673050000.png
Drone1	1641262900708	0.0677247	0	1.66977	0.93969	0	-0.342029	0	img_Drone1_3_0_1641262901124613000.png;img_Drone1_3_7_1641262901125360000.png
Drone1	1641262901191	0.496255	0	5.41373	0.93969	0	-0.342029	0	img_Drone1_3_0_1641262901620499000.png;img_Drone1_3_7_1641262901621230000.png
Drone1	1641262901698	1.68057	0	10.7957	0.93969	0	-0.342029	0	img_Drone1_3_0_1641262902141515000.png;img_Drone1_3_7_1641262902142405000.png
Drone1	1641262902211	3.35763	0.0121679	16.0548	0.938427	0.0176255	-0.344848	-0.0111139	img_Drone1_3_0_1641262902653334000.png;img_Drone1_3_7_1641262902654088000.png
Drone1	1641262902715	3.28673	0.155731	15.7981	0.825686	0.253642	-0.466399	-0.19074	img_Drone1_3_0_1641262903161430000.png;img_Drone1_3_7_1641262903162163000.png
Drone1	1641262903237	3.2714	0.290754	15.783	0.670031	0.344496	-0.599322	-0.270545	img_Drone1_3_0_1641262903686299000.png;img_Drone1_3_7_1641262903687014000.png
Drone1	1641262903750	3.26351	0.325586	15.9402	0.476161	0.417659	-0.720514	-0.282295	img_Drone1_3_0_1641262904197125000.png;img_Drone1_3_7_1641262904197835000.png
Drone1	1641262904221	3.29273	0.242279	15.8136	0.578907	0	0	-0.815394	img_Drone1_3_0_1641262904670140000.png;img_Drone1_3_7_1641262904670922000.png
