VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1641049187605	-0.035277	2.51982e-08	0.578798	3.57555e-07	0.00775533	-2.42357e-09	0.99997	img_Drone1_0_0_1641049187699785000.png;img_Drone1_0_7_1641049187699929000.png
Drone1	1641049187881	-0.063144	4.4972e-08	1.89084	3.57485e-07	0.00114189	-6.22437e-11	0.999999	img_Drone1_0_0_1641049187976928000.png;img_Drone1_0_7_1641049187977316000.png
Drone1	1641049188412	-0.118544	8.36118e-08	5.52799	3.57412e-07	2.86451e-05	3.29246e-10	1	img_Drone1_0_0_1641049188508441000.png;img_Drone1_0_7_1641049188508843000.png
Drone1	1641049188868	-0.16633	1.15892e-07	9.3086	3.57404e-07	1.20488e-06	3.33499e-10	1	img_Drone1_0_0_1641049188965388000.png;img_Drone1_0_7_1641049188965766000.png
Drone1	1641049189348	-0.1627	1.1348e-07	9.00922	3.13916e-07	0	0	1	img_Drone1_0_0_1641049189444601000.png;img_Drone1_0_7_1641049189444894000.png
Drone1	1641049198945	-0.155304	1.0883e-07	-0.370067	3.57718e-07	-0.0174658	9.54746e-09	0.999848	img_Drone1_0_0_1641049199183112000.png;img_Drone1_0_7_1641049199183533000.png
Drone1	1641049199908	-0.356714	1.8988e-07	-0.765276	3.59974e-07	-0.013108	5.38968e-09	0.999914	img_Drone1_0_0_1641049200162124000.png;img_Drone1_0_7_1641049200162531000.png
Drone1	1641049200232	-0.355407	1.53457e-07	-0.905813	3.61845e-07	-0.00854918	1.90999e-09	0.999963	img_Drone1_0_0_1641049200520174000.png;img_Drone1_0_7_1641049200520580000.png
Drone1	1641049200838	-0.310202	6.38232e-08	-1.17667	3.65951e-07	-0.0031653	-3.50416e-09	0.999995	img_Drone1_0_0_1641049201126579000.png;img_Drone1_0_7_1641049201127019000.png
Drone1	1641049201210	-0.268664	1.37525e-08	-1.34752	3.6915e-07	-0.0013592	-6.29842e-09	0.999999	img_Drone1_0_0_1641049201539661000.png;img_Drone1_0_7_1641049201540282000.png
Drone1	1641049201798	-0.195597	-3.09758e-08	-1.62088	3.76515e-07	-0.000603491	-9.95722e-09	1	img_Drone1_0_0_1641049202164557000.png;img_Drone1_0_7_1641049202164992000.png
Drone1	1641049202308	-0.128673	-1.78581e-08	-1.84144	3.85588e-07	0.00156724	-1.04346e-08	0.999999	img_Drone1_0_0_1641049202681021000.png;img_Drone1_0_7_1641049202681432000.png
Drone1	1641049202677	-0.0849856	1.4061e-08	-1.80792	3.91458e-07	0.00686253	7.62296e-09	0.999976	img_Drone1_0_0_1641049203048902000.png;img_Drone1_0_7_1641049203049340000.png
Drone1	1641049203214	-0.0534106	4.26917e-08	-1.75826	3.98247e-07	0.0065795	4.8277e-09	0.999978	img_Drone1_0_0_1641049203587861000.png;img_Drone1_0_7_1641049203588266000.png
Drone1	1641049203814	-0.0583319	5.69447e-08	-1.96176	4.04099e-07	-0.000881609	7.05822e-09	1	img_Drone1_0_0_1641049204189648000.png;img_Drone1_0_7_1641049204190068000.png
Drone1	1641049204348	-0.0645823	4.7629e-08	-2.454	4.0989e-07	-0.00132581	7.56891e-10	0.999999	img_Drone1_0_0_1641049204730881000.png;img_Drone1_0_7_1641049204731303000.png
Drone1	1641049204849	-0.0639568	3.14739e-08	-2.93179	4.15382e-07	-0.000769133	9.22862e-10	1	img_Drone1_0_0_1641049205231218000.png;img_Drone1_0_7_1641049205231630000.png
Drone1	1641049205362	-0.0594027	8.59486e-09	-3.42922	4.21855e-07	-0.00014385	1.06316e-09	1	img_Drone1_0_0_1641049205749523000.png;img_Drone1_0_7_1641049205749934000.png
Drone1	1641049205731	-0.0554509	-1.15072e-08	-3.79011	4.26385e-07	0.000193909	1.20679e-09	1	img_Drone1_0_0_1641049206126374000.png;img_Drone1_0_7_1641049206126905000.png
