VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1641263112252	-2.92684e-07	-1.64606e-17	1.05811	1	-1.42135e-16	5.72581e-08	-5.51083e-11	img_Drone1_3_0_1641263112323283000.png;img_Drone1_3_7_1641263112323410000.png
Drone1	1641263112552	-5.50243e-07	-1.25508e-16	2.58197	1	-2.37258e-16	7.67808e-09	-1.03099e-10	img_Drone1_3_0_1641263112622761000.png;img_Drone1_3_7_1641263112623479000.png
Drone1	1641263113038	-9.8489e-07	-8.95456e-16	5.79496	1	-3.87014e-16	-5.57032e-10	-1.08896e-10	img_Drone1_3_0_1641263113107044000.png;img_Drone1_3_7_1641263113107769000.png
Drone1	1641263113515	-1.40896e-06	-3.06839e-15	9.38666	1	-5.33754e-16	-6.52372e-09	-1.08896e-10	img_Drone1_3_0_1641263113587070000.png;img_Drone1_3_7_1641263113587849000.png
Drone1	1641263114031	-1.83637e-06	-7.93079e-15	13.457	1	-6.92492e-16	-1.29783e-08	-1.08896e-10	img_Drone1_3_0_1641263114101589000.png;img_Drone1_3_7_1641263114102352000.png
Drone1	1641263114562	-2.13623e-06	0	16.304	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263114635732000.png;img_Drone1_3_7_1641263114636516000.png
Drone1	1641263115066	-2.13623e-06	0	16.304	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263115141234000.png;img_Drone1_3_7_1641263115142010000.png
Drone1	1641263120082	-9.74603e-07	0	2.17961	1	-0	1.96695e-06	0	img_Drone1_3_0_1641263120315263000.png;img_Drone1_3_7_1641263120316099000.png
Drone1	1641263120571	-6.10765e-06	0	5.52178	1	-0	1.96695e-06	0	img_Drone1_3_0_1641263120802856000.png;img_Drone1_3_7_1641263120803698000.png
Drone1	1641263121072	-1.86902e-05	0	9.51642	1	-0	1.96695e-06	0	img_Drone1_3_0_1641263121304042000.png;img_Drone1_3_7_1641263121304767000.png
Drone1	1641263121603	-4.17303e-05	0	13.9706	1	-0	1.96695e-06	0	img_Drone1_3_0_1641263121834748000.png;img_Drone1_3_7_1641263121835499000.png
Drone1	1641263122032	-5.76782e-05	0	16.304	1	0	0	0	img_Drone1_3_0_1641263122263364000.png;img_Drone1_3_7_1641263122264079000.png
Drone1	1641263122716	-5.76782e-05	0	16.304	1	0	0	0	img_Drone1_3_0_1641263122967520000.png;img_Drone1_3_7_1641263122968094000.png
Drone1	1641263128038	-3.56456e-08	0	0.30809	1	-0	1.96695e-06	0	img_Drone1_3_0_1641263128413673000.png;img_Drone1_3_7_1641263128414408000.png
Drone1	1641263128548	-1.52023e-06	0	2.74411	1	-0	1.96695e-06	0	img_Drone1_3_0_1641263128928028000.png;img_Drone1_3_7_1641263128928749000.png
Drone1	1641263129145	-1.01538e-05	0	7.08345	1	-0	1.96695e-06	0	img_Drone1_3_0_1641263129527684000.png;img_Drone1_3_7_1641263129528390000.png
Drone1	1641263129574	-2.3335e-05	0	10.5864	1	-0	1.96695e-06	0	img_Drone1_3_0_1641263129960028000.png;img_Drone1_3_7_1641263129960769000.png
Drone1	1641263130150	-5.15712e-05	0	15.4493	1	-0	1.96695e-06	0	img_Drone1_3_0_1641263130545407000.png;img_Drone1_3_7_1641263130546217000.png
Drone1	1641263130669	-5.76782e-05	0	16.3039	1	0	0	0	img_Drone1_3_0_1641263131089280000.png;img_Drone1_3_7_1641263131090189000.png
Drone1	1641263158147	-4.73831e-07	-7.6799e-17	2.09278	1	-2.10008e-16	1.38745e-08	-9.466e-11	img_Drone1_3_0_1641263158905751000.png;img_Drone1_3_7_1641263158906477000.png
Drone1	1641263158648	-9.20127e-07	-7.09999e-16	5.28063	1	-3.64864e-16	3.436e-10	-1.08896e-10	img_Drone1_3_0_1641263159406667000.png;img_Drone1_3_7_1641263159407401000.png
Drone1	1641263159185	-1.39851e-06	-2.98989e-15	9.29357	1	-5.30062e-16	-6.37361e-09	-1.08896e-10	img_Drone1_3_0_1641263159944505000.png;img_Drone1_3_7_1641263159945258000.png
Drone1	1641263159677	-1.80829e-06	-7.48754e-15	13.17	1	-6.81417e-16	-1.25279e-08	-1.08896e-10	img_Drone1_3_0_1641263160437050000.png;img_Drone1_3_7_1641263160437793000.png
Drone1	1641263160160	-2.13623e-06	0	16.3039	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263160921416000.png;img_Drone1_3_7_1641263160922433000.png
Drone1	1641263160691	-2.13623e-06	0	16.3039	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263161455561000.png;img_Drone1_3_7_1641263161456144000.png
Drone1	1641263163232	-2.13623e-06	0	16.0224	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263164031809000.png;img_Drone1_3_7_1641263164036247000.png
Drone1	1641263163859	-2.13623e-06	0	15.7252	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263164670440000.png;img_Drone1_3_7_1641263164671166000.png
Drone1	1641263164456	-2.13623e-06	0	15.4356	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263165281821000.png;img_Drone1_3_7_1641263165282865000.png
Drone1	1641263164972	-2.13623e-06	0	15.1824	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263165804495000.png;img_Drone1_3_7_1641263165805279000.png
Drone1	1641263165392	-2.13623e-06	0	14.9753	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263166241018000.png;img_Drone1_3_7_1641263166242079000.png
Drone1	1641263165830	-2.13623e-06	0	14.7716	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263166679208000.png;img_Drone1_3_7_1641263166679998000.png
Drone1	1641263166256	-2.13623e-06	0	14.7869	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263167105641000.png;img_Drone1_3_7_1641263167106484000.png
Drone1	1641263166742	-2.13623e-06	0	14.798	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263167594088000.png;img_Drone1_3_7_1641263167594895000.png
Drone1	1641263167297	-2.13623e-06	0	14.5784	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263168173382000.png;img_Drone1_3_7_1641263168174264000.png
Drone1	1641263167756	-2.13623e-06	0	14.1235	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263168653878000.png;img_Drone1_3_7_1641263168654723000.png
Drone1	1641263168347	-2.13623e-06	0	13.5361	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263169269733000.png;img_Drone1_3_7_1641263169270586000.png
Drone1	1641263168962	-2.13623e-06	0	12.9241	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263169887046000.png;img_Drone1_3_7_1641263169888831000.png
Drone1	1641263169343	-2.13623e-06	0	12.5447	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263170272979000.png;img_Drone1_3_7_1641263170273742000.png
Drone1	1641263169979	-2.13623e-06	0	11.9111	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263170916575000.png;img_Drone1_3_7_1641263170917329000.png
Drone1	1641263170450	-2.13623e-06	0	11.4418	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263171409730000.png;img_Drone1_3_7_1641263171413215000.png
Drone1	1641263170918	-2.13623e-06	0	10.9754	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263171879777000.png;img_Drone1_3_7_1641263171880573000.png
Drone1	1641263171311	-2.13623e-06	0	10.5837	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263172275898000.png;img_Drone1_3_7_1641263172276697000.png
Drone1	1641263172010	-2.13623e-06	0	9.88709	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263172985359000.png;img_Drone1_3_7_1641263172986311000.png
Drone1	1641263172403	-2.13623e-06	0	9.49543	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263173381191000.png;img_Drone1_3_7_1641263173382878000.png
Drone1	1641263172988	-2.13623e-06	0	8.91243	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263173987005000.png;img_Drone1_3_7_1641263173987775000.png
Drone1	1641263173570	-2.13623e-06	0	8.33241	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263174577002000.png;img_Drone1_3_7_1641263174578977000.png
Drone1	1641263174065	-2.13623e-06	0	7.83908	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263175074917000.png;img_Drone1_3_7_1641263175075788000.png
Drone1	1641263174581	-2.13623e-06	0	7.32475	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263175604730000.png;img_Drone1_3_7_1641263175605617000.png
Drone1	1641263175133	-2.13623e-06	0	6.77455	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263176170746000.png;img_Drone1_3_7_1641263176171523000.png
Drone1	1641263175637	-2.13623e-06	0	6.27219	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263176682346000.png;img_Drone1_3_7_1641263176683131000.png
Drone1	1641263175949	-2.13623e-06	0	5.9612	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263177001380000.png;img_Drone1_3_7_1641263177002161000.png
Drone1	1641263176465	-2.13623e-06	0	5.44688	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263177525279000.png;img_Drone1_3_7_1641263177526137000.png
Drone1	1641263177032	-2.13623e-06	0	4.88172	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263178104843000.png;img_Drone1_3_7_1641263178105594000.png
Drone1	1641263177479	-2.13623e-06	0	4.43618	1	0	0	-1.08896e-10	img_Drone1_3_0_1641263178589980000.png;img_Drone1_3_7_1641263178590707000.png
