VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1641262959126	0	0	0.649322	1	-0	0	0	img_Drone1_3_0_1641262959207659000.png;img_Drone1_3_7_1641262959207782000.png
Drone1	1641262959459	0	0	2.17466	1	-0	0	0	img_Drone1_3_0_1641262959540899000.png;img_Drone1_3_7_1641262959541601000.png
Drone1	1641262959957	0	0	5.36565	1	-0	0	0	img_Drone1_3_0_1641262960040367000.png;img_Drone1_3_7_1641262960041066000.png
Drone1	1641262960458	0	0	9.10769	1	-0	0	0	img_Drone1_3_0_1641262960540059000.png;img_Drone1_3_7_1641262960540751000.png
Drone1	1641262960953	0	0	13.0028	1	-0	0	0	img_Drone1_3_0_1641262961037618000.png;img_Drone1_3_7_1641262961038349000.png
Drone1	1641262961484	0	0	16.304	1	0	0	0	img_Drone1_3_0_1641262961566938000.png;img_Drone1_3_7_1641262961568083000.png
Drone1	1641262961973	0	0	16.304	1	0	0	0	img_Drone1_3_0_1641262962055640000.png;img_Drone1_3_7_1641262962056195000.png
Drone1	1641262970967	0	0	0.692254	1	-0	0	0	img_Drone1_3_0_1641262971203142000.png;img_Drone1_3_7_1641262971203831000.png
Drone1	1641262971495	0	0	3.40276	1	-0	0	0	img_Drone1_3_0_1641262971732386000.png;img_Drone1_3_7_1641262971734094000.png
Drone1	1641262972110	0	0	7.75145	1	-0	0	0	img_Drone1_3_0_1641262972352277000.png;img_Drone1_3_7_1641262972352969000.png
Drone1	1641262972506	0	0	10.8172	1	-0	0	0	img_Drone1_3_0_1641262972747439000.png;img_Drone1_3_7_1641262972748151000.png
Drone1	1641262972995	0	0	14.7038	1	-0	0	0	img_Drone1_3_0_1641262973241231000.png;img_Drone1_3_7_1641262973241988000.png
Drone1	1641262973469	0	0	16.304	1	0	0	0	img_Drone1_3_0_1641262973714695000.png;img_Drone1_3_7_1641262973715247000.png
Drone1	1641262973988	0	0	16.304	1	0	0	0	img_Drone1_3_0_1641262974235757000.png;img_Drone1_3_7_1641262974236615000.png
Drone1	1641262992528	0	0	0.26978	1	-0	0	0	img_Drone1_3_0_1641262993064521000.png;img_Drone1_3_7_1641262993065215000.png
Drone1	1641262993125	0	0	2.99287	1	-0	0	0	img_Drone1_3_0_1641262993659825000.png;img_Drone1_3_7_1641262993660511000.png
Drone1	1641262993621	0	0	6.36259	1	-0	0	0	img_Drone1_3_0_1641262994188617000.png;img_Drone1_3_7_1641262994189301000.png
Drone1	1641262994104	0	0	10.0409	1	-0	0	0	img_Drone1_3_0_1641262994671123000.png;img_Drone1_3_7_1641262994672055000.png
Drone1	1641262994668	0	0	14.5117	1	-0	0	0	img_Drone1_3_0_1641262995241630000.png;img_Drone1_3_7_1641262995244929000.png
Drone1	1641262995082	0	0	16.3039	1	0	0	0	img_Drone1_3_0_1641262995684007000.png;img_Drone1_3_7_1641262995684737000.png
Drone1	1641262995586	0	0	16.3039	1	0	0	0	img_Drone1_3_0_1641262996191662000.png;img_Drone1_3_7_1641262996193462000.png
Drone1	1641263003590	0	0	0.334535	1	-0	0	0	img_Drone1_3_0_1641263004388163000.png;img_Drone1_3_7_1641263004388932000.png
Drone1	1641263004037	0	0	2.41115	1	-0	0	0	img_Drone1_3_0_1641263004839530000.png;img_Drone1_3_7_1641263004840216000.png
Drone1	1641263004601	0	0	6.39882	1	-0	0	0	img_Drone1_3_0_1641263005407384000.png;img_Drone1_3_7_1641263005408088000.png
Drone1	1641263005111	0	0	10.5364	1	-0	0	0	img_Drone1_3_0_1641263005930088000.png;img_Drone1_3_7_1641263005931158000.png
Drone1	1641263005564	0	0	14.3525	1	-0	0	0	img_Drone1_3_0_1641263006387136000.png;img_Drone1_3_7_1641263006387836000.png
Drone1	1641263006026	0	0	16.304	1	0	0	0	img_Drone1_3_0_1641263006854078000.png;img_Drone1_3_7_1641263006854628000.png
Drone1	1641263006521	0	0	16.304	1	0	0	0	img_Drone1_3_0_1641263007353829000.png;img_Drone1_3_7_1641263007354378000.png
