VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1641412399923	0.120363	-8.02917e-12	0.761145	0.999926	-2.12513e-10	-0.0122013	-1.30167e-10	img_Drone1_3_7_1641412400244326000.png;img_Drone1_3_0_1641412400244476000.png
Drone1	1641412400229	0.210081	-1.70282e-10	2.31539	0.999999	-4.10523e-10	-0.0015435	-2.04289e-10	img_Drone1_3_7_1641412400549523000.png;img_Drone1_3_0_1641412400549656000.png
Drone1	1641412400721	0.357699	-1.51731e-09	5.57632	1	-7.30406e-10	-5.55676e-05	-3.37763e-10	img_Drone1_3_7_1641412401047359000.png;img_Drone1_3_0_1641412401047487000.png
Drone1	1641412401213	0.505623	-5.70807e-09	9.28975	1	-1.05057e-09	-2.00482e-06	-4.83736e-10	img_Drone1_3_7_1641412401537768000.png;img_Drone1_3_0_1641412401537897000.png
Drone1	1641412401705	0.653424	-1.45379e-08	13.1738	1	-1.37075e-09	-9.86308e-08	-5.85337e-10	img_Drone1_3_7_1641412402030733000.png;img_Drone1_3_0_1641412402030856000.png
Drone1	1641412402230	0.761685	-2.5034e-08	16.0624	1	0	0	-6.43029e-10	img_Drone1_3_7_1641412402556029000.png;img_Drone1_3_0_1641412402556147000.png
Drone1	1641412402677	0.761685	-2.5034e-08	16.0624	1	0	0	-6.43029e-10	img_Drone1_3_7_1641412403003632000.png;img_Drone1_3_0_1641412403003741000.png
Drone1	1641412800783	0.78276	1.12856e-09	-0.684186	0.997888	5.98869e-10	0.0649655	-7.12775e-10	img_Drone1_3_7_1641412806091712000.png;img_Drone1_3_0_1641412806091837000.png
Drone1	1641412801410	1.07881	7.03195e-09	-1.002	0.999385	8.40867e-10	0.0350789	-4.17664e-09	img_Drone1_3_7_1641412806735324000.png;img_Drone1_3_0_1641412806735443000.png
Drone1	1641412801680	1.11093	1.17558e-08	-1.11426	0.999671	9.05057e-10	0.0256681	-5.5527e-09	img_Drone1_3_7_1641412807005508000.png;img_Drone1_3_0_1641412807005645000.png
Drone1	1641412802286	1.06404	2.78801e-08	-1.34113	0.999923	1.07329e-09	0.0124521	-7.90976e-09	img_Drone1_3_7_1641412807619229000.png;img_Drone1_3_0_1641412807619343000.png
Drone1	1641412802931	0.912715	5.42857e-08	-1.56497	0.999984	1.22065e-09	0.00570853	-1.26897e-08	img_Drone1_3_7_1641412808269191000.png;img_Drone1_3_0_1641412808269320000.png
Drone1	1641412803498	0.738247	8.61538e-08	-1.75537	0.999996	1.342e-09	0.00290777	-1.76093e-08	img_Drone1_3_7_1641412808888165000.png;img_Drone1_3_0_1641412808888282000.png
Drone1	1641412804029	0.557522	1.23935e-07	-1.93091	0.999999	1.44711e-09	0.00158485	-2.58233e-08	img_Drone1_3_7_1641412809427947000.png;img_Drone1_3_0_1641412809428070000.png
Drone1	1641412804395	0.428862	1.54331e-07	-1.94114	0.999912	1.06034e-09	-0.0132408	-3.22441e-08	img_Drone1_3_7_1641412809794759000.png;img_Drone1_3_0_1641412809794894000.png
Drone1	1641412805010	0.298524	2.0975e-07	-2.42416	0.999882	1.00989e-09	-0.015336	-4.35159e-08	img_Drone1_3_7_1641412810418507000.png;img_Drone1_3_0_1641412810418627000.png
Drone1	1641412805388	0.278007	2.45195e-07	-2.80042	0.999936	1.18169e-09	-0.0113215	-4.8437e-08	img_Drone1_3_7_1641412810809258000.png;img_Drone1_3_0_1641412810809395000.png
Drone1	1641412805982	0.305018	3.04941e-07	-3.38793	0.99999	1.54208e-09	-0.00446862	-5.57146e-08	img_Drone1_3_7_1641412811412620000.png;img_Drone1_3_0_1641412811412747000.png
Drone1	1641412806303	0.335614	3.40644e-07	-3.70584	0.999999	1.74631e-09	-0.00138055	-6.04742e-08	img_Drone1_3_7_1641412811735219000.png;img_Drone1_3_0_1641412811735341000.png
Drone1	1641412806945	0.400627	4.22808e-07	-4.34452	0.999996	2.10487e-09	0.0028958	-6.91363e-08	img_Drone1_3_7_1641412812387636000.png;img_Drone1_3_0_1641412812387752000.png
Drone1	1641412807437	0.436984	4.98046e-07	-4.83537	0.999991	2.27701e-09	0.00420003	-7.45496e-08	img_Drone1_3_7_1641412812884295000.png;img_Drone1_3_0_1641412812884420000.png
Drone1	1641412808244	0.455767	6.47951e-07	-5.63979	0.999996	2.31277e-09	0.00279496	-7.98148e-08	img_Drone1_3_7_1641412813695744000.png;img_Drone1_3_0_1641412813695881000.png
Drone1	1641412808682	0.449394	7.4299e-07	-6.07607	0.999999	2.28475e-09	0.00134569	-7.96832e-08	img_Drone1_3_7_1641412814141707000.png;img_Drone1_3_0_1641412814141893000.png
Drone1	1641412809102	0.438374	8.42596e-07	-6.49449	1	2.27329e-09	0.000113001	-7.84024e-08	img_Drone1_3_7_1641412814606460000.png;img_Drone1_3_0_1641412814606586000.png
Drone1	1641412809684	0.422908	9.93669e-07	-7.07453	1	2.31315e-09	-0.000954447	-7.51224e-08	img_Drone1_3_7_1641412815213248000.png;img_Drone1_3_0_1641412815213367000.png
Drone1	1641412810161	0.414449	1.12863e-06	-7.54998	0.999999	2.39678e-09	-0.00118961	-7.12647e-08	img_Drone1_3_7_1641412815715699000.png;img_Drone1_3_0_1641412815715815000.png
Drone1	1641412810521	0.411489	1.23731e-06	-7.90881	0.999999	2.48069e-09	-0.00105136	-6.6875e-08	img_Drone1_3_7_1641412816136846000.png;img_Drone1_3_0_1641412816136969000.png
Drone1	1641412811154	0.412241	1.44343e-06	-8.53965	1	2.64169e-09	-0.000491398	-5.7228e-08	img_Drone1_3_7_1641412816823611000.png;img_Drone1_3_0_1641412816823737000.png
Drone1	1641412811544	0.414968	1.52989e-06	-8.92832	1	-7.58835e-08	-0.000132621	-5.13752e-08	img_Drone1_3_7_1641412817246815000.png;img_Drone1_3_0_1641412817246940000.png
Drone1	1641412812480	0.420247	0.00173798	-9.60239	0.990075	0.100409	0.0983318	-0.000513041	img_Drone1_3_7_1641412818184937000.png;img_Drone1_3_0_1641412818185074000.png
Drone1	1641412812825	0.0615222	0.340467	-9.77927	0.942874	0.195841	0.269388	0.0081191	img_Drone1_3_7_1641412818553386000.png;img_Drone1_3_0_1641412818553509000.png
Drone1	1641412813368	-2.14126	2.00674	-10.311	0.95915	0.112886	0.257652	0.0300395	img_Drone1_3_7_1641412819170976000.png;img_Drone1_3_0_1641412819171097000.png
Drone1	1641412814058	-6.23662	4.70524	-9.34334	0.991466	0.054954	0.114452	0.0296027	img_Drone1_3_7_1641412819943085000.png;img_Drone1_3_0_1641412819943236000.png
Drone1	1641412814496	-9.3469	6.63568	-8.47613	0.996692	0.0397293	0.0648806	0.0285756	img_Drone1_3_7_1641412820403875000.png;img_Drone1_3_0_1641412820404001000.png
Drone1	1641412814973	-12.9621	8.8768	-7.64702	0.998373	0.0330929	0.0371411	0.0278806	img_Drone1_3_7_1641412820948297000.png;img_Drone1_3_0_1641412820948422000.png
Drone1	1641412815558	-17.5228	11.773	-6.76931	0.998983	0.0275486	0.0226659	0.0275869	img_Drone1_3_7_1641412821595705000.png;img_Drone1_3_0_1641412821595851000.png
Drone1	1641412816011	-21.081	14.0985	-6.14184	0.999179	0.0221933	0.0196585	0.0276218	img_Drone1_3_7_1641412822080969000.png;img_Drone1_3_0_1641412822081097000.png
Drone1	1641412816602	-25.7285	17.1975	-5.35029	0.999292	0.0149869	0.0204647	0.0277802	img_Drone1_3_7_1641412822700587000.png;img_Drone1_3_0_1641412822700708000.png
Drone1	1641412817154	-30.0763	20.1172	-4.62328	0.999315	0.0101686	0.0220801	0.0279042	img_Drone1_3_7_1641412823271278000.png;img_Drone1_3_0_1641412823271400000.png
Drone1	1641412817682	-34.2482	22.9048	-3.93287	0.999319	0.00828046	0.0226023	0.0279518	img_Drone1_3_7_1641412823812799000.png;img_Drone1_3_0_1641412823812928000.png
Drone1	1641412818243	-38.6965	25.8497	-3.20151	0.999331	0.00870531	0.0219232	0.0279371	img_Drone1_3_7_1641412824405238000.png;img_Drone1_3_0_1641412824405373000.png
Drone1	1641412818633	-41.7963	27.8878	-2.69369	0.999341	0.00974846	0.0210783	0.0279073	img_Drone1_3_7_1641412824864793000.png;img_Drone1_3_0_1641412824864934000.png
Drone1	1641412819113	-45.6156	30.3911	-2.0692	0.999349	0.0110888	0.0200762	0.0278695	img_Drone1_3_7_1641412825388360000.png;img_Drone1_3_0_1641412825388545000.png
Drone1	1641412819803	-51.1059	33.9906	-1.17228	0.999352	0.0121615	0.0192826	0.0278394	img_Drone1_3_7_1641412826123651000.png;img_Drone1_3_0_1641412826123789000.png
Drone1	1641412820166	-53.9922	35.8878	-0.700667	0.999353	0.0122117	0.0192313	0.0278378	img_Drone1_3_7_1641412826550571000.png;img_Drone1_3_0_1641412826550675000.png
Drone1	1641412820643	-57.7824	38.385	-0.0811025	0.999353	0.0119019	0.0194306	0.0278463	img_Drone1_3_7_1641412827079025000.png;img_Drone1_3_0_1641412827079172000.png
Drone1	1641412821141	-61.7372	40.9957	0.565616	0.999351	0.0114047	0.0197655	0.0278599	img_Drone1_3_7_1641412827637246000.png;img_Drone1_3_0_1641412827637376000.png
Drone1	1641412821864	-67.4776	44.7875	1.50442	0.99935	0.0108701	0.020129	0.0278747	img_Drone1_3_7_1641412828441943000.png;img_Drone1_3_0_1641412828442075000.png
Drone1	1641412822395	-71.6949	47.5707	2.19387	0.999349	0.0107937	0.020181	0.0278768	img_Drone1_3_7_1641412828990095000.png;img_Drone1_3_0_1641412828990218000.png
Drone1	1641412822743	-74.4597	49.3936	2.64572	0.99935	0.010857	0.0201381	0.0278751	img_Drone1_3_7_1641412829345076000.png;img_Drone1_3_0_1641412829345221000.png
Drone1	1641412823274	-78.6787	52.1739	3.33517	0.99935	0.0110213	0.0200272	0.0278706	img_Drone1_3_7_1641412829903041000.png;img_Drone1_3_0_1641412829903200000.png
Drone1	1641412823907	-83.7094	55.4876	4.15707	0.999351	0.0112106	0.0198986	0.0278654	img_Drone1_3_7_1641412830546131000.png;img_Drone1_3_0_1641412830546281000.png
Drone1	1641412824300	-86.8324	57.545	4.66735	0.999351	0.011272	0.0198573	0.0278638	img_Drone1_3_7_1641412830976433000.png;img_Drone1_3_0_1641412830976544000.png
Drone1	1641412824864	-91.3132	60.4983	5.39962	0.999351	0.0112515	0.0198743	0.0278644	img_Drone1_3_7_1641412831590970000.png;img_Drone1_3_0_1641412831594284000.png
Drone1	1641412825266	-94.507	62.6038	5.92155	0.999351	0.0112102	0.0199034	0.0278656	img_Drone1_3_7_1641412832013449000.png;img_Drone1_3_0_1641412832013562000.png
Drone1	1641412826025	-100.537	66.5797	6.90703	0.99935	0.0111314	0.0199593	0.0278679	img_Drone1_3_7_1641412832789774000.png;img_Drone1_3_0_1641412832789899000.png
Drone1	1641412826469	-104.064	68.9055	7.48352	0.99935	0.0110987	0.0199831	0.0278688	img_Drone1_3_7_1641412833239801000.png;img_Drone1_3_0_1641412833239924000.png
Drone1	1641412827036	-108.569	71.8745	8.21966	0.99935	0.0111419	0.0199556	0.0278676	img_Drone1_3_7_1641412833810827000.png;img_Drone1_3_0_1641412833810960000.png
Drone1	1641412827531	-112.502	74.4665	8.8623	0.99935	0.0111712	0.0199367	0.0278668	img_Drone1_3_7_1641412834386046000.png;img_Drone1_3_0_1641412834386320000.png
Drone1	1641412828086	-116.911	77.3726	9.58284	0.99935	0.011188	0.0199268	0.0278664	img_Drone1_3_7_1641412834974784000.png;img_Drone1_3_0_1641412834974912000.png
Drone1	1641412828641	-121.32	80.2793	10.3034	0.99935	0.0111852	0.0199302	0.0278665	img_Drone1_3_7_1641412835539438000.png;img_Drone1_3_0_1641412835539571000.png
Drone1	1641412829106	-125.015	82.7153	10.9071	0.99935	0.0111323	0.0199678	0.0278681	img_Drone1_3_7_1641412836061316000.png;img_Drone1_3_0_1641412836061441000.png
Drone1	1641412829691	-129.662	85.779	11.6666	0.99935	0.0111292	0.0199724	0.0278682	img_Drone1_3_7_1641412836651842000.png;img_Drone1_3_0_1641412836651969000.png
Drone1	1641412830039	-132.427	87.6012	12.1184	0.99935	0.0111555	0.0199554	0.0278674	img_Drone1_3_7_1641412837056965000.png;img_Drone1_3_0_1641412837057099000.png
Drone1	1641412830624	-137.075	90.6645	12.8779	0.99935	0.0111834	0.0199383	0.0278667	img_Drone1_3_7_1641412837665334000.png;img_Drone1_3_0_1641412837665463000.png
Drone1	1641412831155	-141.294	93.445	13.5673	0.99935	0.0111958	0.0199313	0.0278664	img_Drone1_3_7_1641412838310801000.png;img_Drone1_3_0_1641412838311275000.png
Drone1	1641412831956	-147.657	97.6412	14.6073	0.99935	0.0111236	0.0199834	0.0278685	img_Drone1_3_7_1641412839234412000.png;img_Drone1_3_0_1641412839234538000.png
Drone1	1641412832760	-154.045	101.851	15.6512	0.99935	0.011161	0.0199603	0.0278675	img_Drone1_3_7_1641412840119144000.png;img_Drone1_3_0_1641412840127373000.png
Drone1	1641412833381	-158.979	105.103	16.4574	0.99935	0.0111895	0.0199426	0.0278668	img_Drone1_3_7_1641412840761801000.png;img_Drone1_3_0_1641412840761926000.png
Drone1	1641412834071	-164.46	108.717	17.3532	0.99935	0.0111904	0.0199443	0.0278668	img_Drone1_3_7_1641412841469757000.png;img_Drone1_3_0_1641412841469936000.png
Drone1	1641412834569	-168.417	111.326	17.9997	0.99935	0.0111348	0.0199836	0.0278683	img_Drone1_3_7_1641412842043355000.png;img_Drone1_3_0_1641412842043488000.png
Drone1	1641412835070	-172.397	113.949	18.6502	0.99935	0.0111365	0.0199846	0.0278682	img_Drone1_3_7_1641412842691068000.png;img_Drone1_3_0_1641412842691238000.png
Drone1	1641412835646	-176.973	116.965	19.398	0.99935	0.0111762	0.019959	0.0278671	img_Drone1_3_7_1641412843292361000.png;img_Drone1_3_0_1641412843292490000.png
Drone1	1641412836135	-180.858	119.526	20.0328	0.99935	0.011195	0.0199477	0.0278667	img_Drone1_3_7_1641412843827186000.png;img_Drone1_3_0_1641412843827320000.png
Drone1	1641412836654	-184.982	122.244	20.7066	0.99935	0.0112014	0.019945	0.0278665	img_Drone1_3_7_1641412844384171000.png;img_Drone1_3_0_1641412844384307000.png
Drone1	1641412837074	-188.318	124.444	21.252	0.99935	0.0111556	0.0199778	0.0278678	img_Drone1_3_7_1641412844806734000.png;img_Drone1_3_0_1641412844806870000.png
Drone1	1641412837569	-192.251	127.037	21.8947	0.99935	0.0111291	0.0199982	0.0278686	img_Drone1_3_7_1641412845346696000.png;img_Drone1_3_0_1641412845346832000.png
Drone1	1641412838259	-197.733	130.651	22.7905	0.99935	0.0111271	0.0200016	0.0278687	img_Drone1_3_7_1641412846105249000.png;img_Drone1_3_0_1641412846105392000.png
Drone1	1641412839036	-203.906	134.721	23.7994	0.999349	0.0111171	0.0200118	0.0278691	img_Drone1_3_7_1641412846907615000.png;img_Drone1_3_0_1641412846907752000.png
Drone1	1641412839468	-207.338	136.982	24.3602	0.99935	0.0112129	0.0199472	0.0278665	img_Drone1_3_7_1641412847368923000.png;img_Drone1_3_0_1641412847369101000.png
Drone1	1641412839996	-211.533	139.747	25.0457	0.99935	0.0112448	0.0199267	0.0278657	img_Drone1_3_7_1641412847948335000.png;img_Drone1_3_0_1641412847948474000.png
Drone1	1641412840347	-214.322	141.585	25.5014	0.99935	0.0111871	0.0199671	0.0278672	img_Drone1_3_7_1641412848355508000.png;img_Drone1_3_0_1641412848355638000.png
Drone1	1641412840881	-218.564	144.383	26.1947	0.999349	0.0111262	0.0200102	0.0278689	img_Drone1_3_7_1641412848945177000.png;img_Drone1_3_0_1641412848945310000.png
Drone1	1641412841358	-222.354	146.882	26.8141	0.999349	0.0110984	0.0200315	0.0278698	img_Drone1_3_7_1641412849445010000.png;img_Drone1_3_0_1641412849445146000.png
