VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1641363684657	0.104277	-6.39656e-13	0.531198	0.999839	-1.75888e-10	-0.0179329	-1.31113e-10	img_Drone1_3_7_1641363684964838000.png;img_Drone1_3_0_1641363684964978000.png
Drone1	1641363684975	0.196683	-1.27356e-10	2.05746	0.999998	-3.81327e-10	-0.00209196	-1.92568e-10	img_Drone1_3_7_1641363685281332000.png;img_Drone1_3_0_1641363685281443000.png
Drone1	1641363685482	0.348678	-1.37214e-09	5.3603	1	-7.10886e-10	-6.80501e-05	-3.27606e-10	img_Drone1_3_7_1641363685788903000.png;img_Drone1_3_0_1641363685789022000.png
Drone1	1641363685959	0.492098	-5.15862e-09	8.94042	1	-1.02129e-09	-2.71123e-06	-4.7244e-10	img_Drone1_3_7_1641363686267604000.png;img_Drone1_3_0_1641363686267722000.png
Drone1	1641363686472	0.646218	-1.39734e-08	12.9824	1	-1.35513e-09	-1.01887e-07	-5.81799e-10	img_Drone1_3_7_1641363686781589000.png;img_Drone1_3_0_1641363686781704000.png
Drone1	1641363686958	0.761685	-2.5034e-08	16.0623	1	0	0	-6.40155e-10	img_Drone1_3_7_1641363687269177000.png;img_Drone1_3_0_1641363687269296000.png
Drone1	1641363687453	0.761685	-2.5034e-08	16.0623	1	0	0	-6.40155e-10	img_Drone1_3_7_1641363687771106000.png;img_Drone1_3_0_1641363687771253000.png
Drone1	1641363737548	0.681043	1.1176e-10	-0.633323	0.997902	-3.5052e-10	0.0647495	3.76589e-09	img_Drone1_3_7_1641363738392342000.png;img_Drone1_3_0_1641363738392464000.png
Drone1	1641363738130	1.01241	-3.28068e-09	-0.940743	0.999208	-6.4039e-10	0.0397973	8.60475e-09	img_Drone1_3_7_1641363738978826000.png;img_Drone1_3_0_1641363738978946000.png
Drone1	1641363738673	1.07774	-1.20934e-08	-1.16825	0.999773	-8.15759e-10	0.0213293	1.21943e-08	img_Drone1_3_7_1641363739540237000.png;img_Drone1_3_0_1641363739540357000.png
Drone1	1641363739090	1.03821	-2.30254e-08	-1.32443	0.999916	-9.66018e-10	0.0129863	1.45806e-08	img_Drone1_3_7_1641363739979209000.png;img_Drone1_3_0_1641363739979326000.png
Drone1	1641363739708	0.902167	-4.65675e-08	-1.54291	0.999981	-1.22765e-09	0.0061863	1.7787e-08	img_Drone1_3_7_1641363740598885000.png;img_Drone1_3_0_1641363740599010000.png
Drone1	1641363740104	0.787549	-6.68151e-08	-1.67872	0.999993	-1.405e-09	0.00386615	2.10377e-08	img_Drone1_3_7_1641363741006105000.png;img_Drone1_3_0_1641363741006214000.png
Drone1	1641363740623	0.619839	-1.00333e-07	-1.85402	0.999998	-1.63563e-09	0.00212368	2.76375e-08	img_Drone1_3_7_1641363741550715000.png;img_Drone1_3_0_1641363741550853000.png
Drone1	1641363741139	0.442086	-1.39192e-07	-1.9491	0.999981	7.02883e-09	-0.00609446	3.20847e-08	img_Drone1_3_7_1641363742073204000.png;img_Drone1_3_0_1641363742073330000.png
Drone1	1641363741715	0.300268	-1.68961e-07	-2.33763	0.999861	3.57187e-09	-0.0166498	3.46876e-08	img_Drone1_3_7_1641363742657645000.png;img_Drone1_3_0_1641363742657768000.png
Drone1	1641363742231	0.266133	-1.84357e-07	-2.8517	0.999936	3.75201e-09	-0.0113223	3.34218e-08	img_Drone1_3_7_1641363743177809000.png;img_Drone1_3_0_1641363743177937000.png
Drone1	1641363742714	0.288236	-1.81857e-07	-3.32903	0.999985	-4.61189e-09	-0.00547506	3.37351e-08	img_Drone1_3_7_1641363743672740000.png;img_Drone1_3_0_1641363743672856000.png
Drone1	1641363743101	0.325577	-1.92427e-07	-3.71195	0.999999	-1.13013e-08	-0.00153149	3.46905e-08	img_Drone1_3_7_1641363744080815000.png;img_Drone1_3_0_1641363744080931000.png
Drone1	1641363743590	0.378438	-2.41655e-07	-4.19794	0.999998	4.52672e-09	0.00213243	3.54438e-08	img_Drone1_3_7_1641363744647564000.png;img_Drone1_3_0_1641363744647687000.png
Drone1	1641363744199	0.430046	-2.82266e-07	-4.80538	0.999991	1.05675e-08	0.0043249	3.65362e-08	img_Drone1_3_7_1641363745261257000.png;img_Drone1_3_0_1641363745261386000.png
Drone1	1641363744718	0.4507	-2.59892e-07	-5.32295	0.999992	8.71072e-10	0.0039123	3.821e-08	img_Drone1_3_7_1641363745796914000.png;img_Drone1_3_0_1641363745797028000.png
Drone1	1641363745051	0.452885	-2.3101e-07	-5.65472	0.999996	4.60171e-09	0.00293938	3.83482e-08	img_Drone1_3_7_1641363746130216000.png;img_Drone1_3_0_1641363746130329000.png
Drone1	1641363745603	0.443632	-1.66261e-07	-6.20451	0.999999	-1.02839e-08	0.00105473	4.0338e-08	img_Drone1_3_7_1641363746681234000.png;img_Drone1_3_0_1641363746681347000.png
Drone1	1641363746110	0.429111	-1.57367e-07	-6.70967	1	-2.06444e-08	-0.00034324	4.45688e-08	img_Drone1_3_7_1641363747229677000.png;img_Drone1_3_0_1641363747229799000.png
Drone1	1641363746770	0.413013	-2.45467e-07	-7.3675	0.999999	9.07625e-09	-0.00120067	5.19784e-08	img_Drone1_3_7_1641363747889160000.png;img_Drone1_3_0_1641363747889282000.png
