VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1641264629200	0.338816	-3.45872e-09	-0.106382	0.999852	-6.4594e-09	-0.0172204	-7.91215e-10	img_Drone1_3_0_1641264629285971000.png;img_Drone1_3_7_1641264629286095000.png
Drone1	1641264629503	0.643228	-1.6755e-08	0.276	0.999998	-1.11234e-08	-0.00222306	1.34633e-07	img_Drone1_3_0_1641264629588833000.png;img_Drone1_3_7_1641264629589600000.png
Drone1	1641264629983	1.1324	4.38513e-06	1.11354	1	4.161e-06	-8.26612e-05	7.57642e-06	img_Drone1_3_0_1641264630074076000.png;img_Drone1_3_7_1641264630074827000.png
Drone1	1641264630511	1.66954	2.76747e-05	2.30155	1	4.35224e-06	1.90082e-06	1.96313e-05	img_Drone1_3_0_1641264630600699000.png;img_Drone1_3_7_1641264630601420000.png
Drone1	1641264631006	2.07753	6.00731e-05	3.34869	1	0	0	3.01363e-05	img_Drone1_3_0_1641264631095131000.png;img_Drone1_3_7_1641264631095888000.png
Drone1	1641264631540	2.07753	6.00731e-05	3.34869	1	0	0	3.01363e-05	img_Drone1_3_0_1641264631635429000.png;img_Drone1_3_7_1641264631636126000.png
Drone1	1641264634018	0.00806276	0	0.290629	0.93969	0	-0.342029	0	img_Drone1_3_0_1641264634220263000.png;img_Drone1_3_7_1641264634221139000.png
Drone1	1641264634495	0.176542	0	2.99133	0.93969	0	-0.342029	0	img_Drone1_3_0_1641264634698961000.png;img_Drone1_3_7_1641264634699718000.png
Drone1	1641264634996	0.205191	0	3.26545	1	0	0	0	img_Drone1_3_0_1641264635210086000.png;img_Drone1_3_7_1641264635210699000.png
Drone1	1641264636577	0.00667746	0	0.225945	0.93969	0	-0.342029	0	img_Drone1_3_0_1641264636917491000.png;img_Drone1_3_7_1641264636919752000.png
Drone1	1641264637033	0.148847	0	2.70499	0.93969	0	-0.342029	0	img_Drone1_3_0_1641264637386050000.png;img_Drone1_3_7_1641264637387632000.png
Drone1	1641264637534	0.205129	0	3.26541	1	0	0	0	img_Drone1_3_0_1641264637891105000.png;img_Drone1_3_7_1641264637891709000.png
Drone1	1641264640486	0.394683	8.4282e-10	-0.3548	0.998297	8.72883e-10	0.0583405	4.36552e-10	img_Drone1_3_0_1641264640877753000.png;img_Drone1_3_7_1641264640878532000.png
Drone1	1641264641050	0.648377	6.97519e-09	-0.407432	0.997774	1.55374e-09	0.0666802	-1.30036e-09	img_Drone1_3_0_1641264641443968000.png;img_Drone1_3_7_1641264641444782000.png
Drone1	1641264641716	0.532531	2.81196e-08	-0.881853	0.999875	1.70092e-09	-0.0157967	-5.7407e-09	img_Drone1_3_0_1641264642116433000.png;img_Drone1_3_7_1641264642117158000.png
Drone1	1641264642085	0.490307	4.63231e-08	-1.25002	0.99989	1.80482e-09	-0.0148027	-5.21171e-09	img_Drone1_3_0_1641264642545107000.png;img_Drone1_3_7_1641264642545877000.png
Drone1	1641264642628	0.495581	8.1594e-08	-1.78627	0.999969	1.95846e-09	-0.00793876	-3.32969e-09	img_Drone1_3_0_1641264643098789000.png;img_Drone1_3_7_1641264643099503000.png
Drone1	1641264643138	0.543655	1.2484e-07	-2.28946	0.999998	2.06129e-09	-0.00211589	-7.04385e-10	img_Drone1_3_0_1641264643630135000.png;img_Drone1_3_7_1641264643630847000.png
Drone1	1641264643729	0.612389	1.88128e-07	-2.87623	0.999997	2.16901e-09	0.00257293	-4.79264e-10	img_Drone1_3_0_1641264644274561000.png;img_Drone1_3_7_1641264644275292000.png
Drone1	1641264644155	0.653145	2.42927e-07	-3.30106	0.99999	2.24752e-09	0.0043805	1.00515e-09	img_Drone1_3_0_1641264644706395000.png;img_Drone1_3_7_1641264644707327000.png
Drone1	1641264644761	0.684639	3.34697e-07	-3.9055	0.999991	2.35352e-09	0.00434277	2.08635e-09	img_Drone1_3_0_1641264645318870000.png;img_Drone1_3_7_1641264645323685000.png
Drone1	1641264645166	0.688198	4.05394e-07	-4.30897	0.999995	2.42748e-09	0.00310304	2.72863e-09	img_Drone1_3_0_1641264645737610000.png;img_Drone1_3_7_1641264645738921000.png
Drone1	1641264645844	0.674258	5.41287e-07	-4.98419	1	2.55072e-09	0.000664878	3.34032e-09	img_Drone1_3_0_1641264646478913000.png;img_Drone1_3_7_1641264646486687000.png
Drone1	1641264646144	0.664852	6.0868e-07	-5.28308	1	2.60886e-09	-0.000200456	5.36819e-09	img_Drone1_3_0_1641264646812223000.png;img_Drone1_3_7_1641264646813117000.png
Drone1	1641264646771	0.647475	7.64546e-07	-5.908	0.999999	2.73532e-09	-0.00122534	1.23887e-08	img_Drone1_3_0_1641264647444347000.png;img_Drone1_3_7_1641264647445044000.png
Drone1	1641264647278	0.639718	9.06032e-07	-6.41335	0.999999	2.83387e-09	-0.00127376	1.80242e-08	img_Drone1_3_0_1641264647954277000.png;img_Drone1_3_7_1641264647954998000.png
Drone1	1641264647701	0.638081	1.03507e-06	-6.83493	1	2.90586e-09	-0.000948269	2.41827e-08	img_Drone1_3_0_1641264648380267000.png;img_Drone1_3_7_1641264648381002000.png
Drone1	1641264648434	0.642167	1.28275e-06	-7.56443	1	3.01806e-09	-0.000180881	3.27471e-08	img_Drone1_3_0_1641264649164946000.png;img_Drone1_3_7_1641264649165682000.png
Drone1	1641264648959	0.646825	1.34021e-06	-8.08764	1	-8.22462e-08	0.000216592	3.63923e-08	img_Drone1_3_0_1641264649711200000.png;img_Drone1_3_7_1641264649727848000.png
Drone1	1641264649349	0.649674	1.10338e-06	-8.47631	1	-6.66178e-08	0.000358962	3.97961e-08	img_Drone1_3_0_1641264650120814000.png;img_Drone1_3_7_1641264650121532000.png
Drone1	1641264649970	0.652028	3.43076e-07	-9.0952	1	7.04438e-09	0.000345126	4.54175e-08	img_Drone1_3_0_1641264650743643000.png;img_Drone1_3_7_1641264650745118000.png
Drone1	1641264650465	0.652046	-2.72152e-07	-9.57636	1	6.89493e-08	0.000163819	5.01705e-08	img_Drone1_3_0_1641264651268564000.png;img_Drone1_3_7_1641264651269261000.png
Drone1	1641264650936	0.542756	0.108215	-9.67197	0.95016	0.20406	0.235699	0.000954729	img_Drone1_3_0_1641264651758016000.png;img_Drone1_3_7_1641264651758763000.png
Drone1	1641264651338	-0.538068	1.00233	-10.1321	0.945448	0.15498	0.285747	0.0214179	img_Drone1_3_0_1641264652162697000.png;img_Drone1_3_7_1641264652163453000.png
Drone1	1641264651764	-2.66515	2.50365	-10.3654	0.969095	0.0988825	0.224085	0.0293831	img_Drone1_3_0_1641264652630893000.png;img_Drone1_3_7_1641264652631601000.png
Drone1	1641264652301	-5.97482	4.65249	-9.61318	0.991374	0.0572116	0.114546	0.0279952	img_Drone1_3_0_1641264653206801000.png;img_Drone1_3_7_1641264653207522000.png
Drone1	1641264652958	-10.745	7.62138	-8.49018	0.997774	0.0360066	0.0494059	0.02664	img_Drone1_3_0_1641264653858766000.png;img_Drone1_3_7_1641264653866072000.png
Drone1	1641264653333	-13.635	9.43264	-7.95533	0.998626	0.0312031	0.0329185	0.0262656	img_Drone1_3_0_1641264654270859000.png;img_Drone1_3_7_1641264654271540000.png
Drone1	1641264653951	-18.4834	12.5461	-7.19554	0.999123	0.0246379	0.0215501	0.0261054	img_Drone1_3_0_1641264654908678000.png;img_Drone1_3_7_1641264654909342000.png
Drone1	1641264654467	-22.5536	15.2301	-6.61722	0.999284	0.0185358	0.0200399	0.0261963	img_Drone1_3_0_1641264655431808000.png;img_Drone1_3_7_1641264655432510000.png
Drone1	1641264655052	-27.174	18.3197	-5.98592	0.999348	0.0124679	0.0213275	0.0263419	img_Drone1_3_0_1641264656016559000.png;img_Drone1_3_7_1641264656017282000.png
Drone1	1641264655391	-29.8561	20.1163	-5.62589	0.999356	0.0101039	0.0221123	0.0264027	img_Drone1_3_0_1641264656398379000.png;img_Drone1_3_7_1641264656399198000.png
Drone1	1641264656033	-34.95	23.5096	-4.94959	0.999363	0.00843294	0.0224408	0.0264437	img_Drone1_3_0_1641264657046674000.png;img_Drone1_3_7_1641264657047525000.png
Drone1	1641264656465	-38.3885	25.781	-4.49647	0.999372	0.0089147	0.0218622	0.0264283	img_Drone1_3_0_1641264657487528000.png;img_Drone1_3_7_1641264657488298000.png
Drone1	1641264657068	-43.198	28.9391	-3.86523	0.999384	0.0104417	0.0206588	0.0263847	img_Drone1_3_0_1641264658101506000.png;img_Drone1_3_7_1641264658102289000.png
Drone1	1641264657566	-47.1734	31.5435	-3.34466	0.999389	0.0115409	0.0198503	0.0263536	img_Drone1_3_0_1641264658596687000.png;img_Drone1_3_7_1641264658600684000.png
Drone1	1641264658052	-51.0518	34.0872	-2.83711	0.999391	0.0120547	0.0194684	0.0263391	img_Drone1_3_0_1641264659106796000.png;img_Drone1_3_7_1641264659107566000.png
Drone1	1641264658625	-55.6211	37.092	-2.23908	0.999391	0.0119663	0.0195088	0.0263414	img_Drone1_3_0_1641264659683851000.png;img_Drone1_3_7_1641264659684568000.png
Drone1	1641264659096	-59.3744	39.5661	-1.74768	0.99939	0.0115774	0.0197667	0.0263522	img_Drone1_3_0_1641264660153768000.png;img_Drone1_3_7_1641264660155061000.png
Drone1	1641264659495	-62.553	41.6636	-1.33147	0.999389	0.0112204	0.0200075	0.0263621	img_Drone1_3_0_1641264660631549000.png;img_Drone1_3_7_1641264660632287000.png
Drone1	1641264660164	-67.8824	45.1808	-0.633699	0.999388	0.0108356	0.0202682	0.0263727	img_Drone1_3_0_1641264661319828000.png;img_Drone1_3_7_1641264661320588000.png
Drone1	1641264660506	-70.6074	46.9779	-0.277013	0.999388	0.0107901	0.0202995	0.026374	img_Drone1_3_0_1641264661670799000.png;img_Drone1_3_7_1641264661671478000.png
Drone1	1641264661217	-76.274	50.7118	0.46451	0.999388	0.0109192	0.0202118	0.0263705	img_Drone1_3_0_1641264662421201000.png;img_Drone1_3_7_1641264662421929000.png
Drone1	1641264661673	-79.9091	53.1054	0.940069	0.999389	0.0110541	0.020121	0.0263669	img_Drone1_3_0_1641264662879349000.png;img_Drone1_3_7_1641264662880021000.png
Drone1	1641264662132	-83.5686	55.5147	1.41878	0.999389	0.0111692	0.0200431	0.0263637	img_Drone1_3_0_1641264663342933000.png;img_Drone1_3_7_1641264663347011000.png
Drone1	1641264662681	-87.9448	58.3964	1.99135	0.999389	0.0112263	0.0200054	0.0263622	img_Drone1_3_0_1641264663909799000.png;img_Drone1_3_7_1641264663912816000.png
Drone1	1641264663224	-92.2726	61.2473	2.55762	0.999389	0.0111927	0.0200301	0.026363	img_Drone1_3_0_1641264664476388000.png;img_Drone1_3_7_1641264664477284000.png
Drone1	1641264663566	-94.9984	63.0433	2.91427	0.999389	0.0111644	0.0200501	0.0263638	img_Drone1_3_0_1641264664830076000.png;img_Drone1_3_7_1641264664834637000.png
Drone1	1641264664121	-99.4219	65.9579	3.49305	0.999389	0.0111161	0.0200842	0.0263651	img_Drone1_3_0_1641264665389229000.png;img_Drone1_3_7_1641264665393717000.png
Drone1	1641264664694	-103.989	68.967	4.0906	0.999389	0.0110912	0.0201025	0.0263659	img_Drone1_3_0_1641264665966539000.png;img_Drone1_3_7_1641264665969918000.png
