VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1641221742460	-0.174459	1.2499e-07	1.64812	3.57819e-07	0.00347237	-2.0423e-09	0.999994	img_Drone1_3_0_1641221743005259000.png;img_Drone1_3_7_1641221743005416000.png
Drone1	1641221742874	-0.298176	2.15087e-07	4.18446	3.57923e-07	0.000211743	-1.52154e-09	1	img_Drone1_3_0_1641221743420306000.png;img_Drone1_3_7_1641221743420569000.png
Drone1	1641221743228	-0.40461	2.95355e-07	6.72316	3.58066e-07	1.93594e-05	-2.00503e-09	1	img_Drone1_3_0_1641221743778854000.png;img_Drone1_3_7_1641221743779265000.png
Drone1	1641221743678	-0.486114	3.59632e-07	8.78667	3.13916e-07	0	0	1	img_Drone1_3_0_1641221744248550000.png;img_Drone1_3_7_1641221744248759000.png
Drone1	1641221744191	-0.486114	3.59632e-07	8.78667	3.13916e-07	0	0	1	img_Drone1_3_0_1641221744767871000.png;img_Drone1_3_7_1641221744768042000.png
Drone1	1641222105533	-996.742	-435.2	-19.4117	-0.933015	-0.00160277	0.359811	-0.00412323	img_Drone1_3_0_1641222110398838000.png;img_Drone1_3_7_1641222110399486000.png
Drone1	1641222106169	-996.157	-435.194	-16.0484	-0.999968	-3.00273e-05	0.00673904	-0.00439864	img_Drone1_3_0_1641222111071977000.png;img_Drone1_3_7_1641222111072621000.png
Drone1	1641222106511	-996.023	-426.398	-18.3293	-0.856454	3.90586e-06	0.516224	6.77176e-06	img_Drone1_3_0_1641222111422923000.png;img_Drone1_3_7_1641222111423496000.png
Drone1	1641222107216	-994.282	-426.391	-11.4604	-0.999941	8.45537e-08	0.0108515	8.13861e-06	img_Drone1_3_0_1641222112134067000.png;img_Drone1_3_7_1641222112134859000.png
Drone1	1641222107576	-1024.89	-439.609	-17.7425	-0.868004	1.54991e-08	0.496558	2.88052e-08	img_Drone1_3_0_1641222112498752000.png;img_Drone1_3_7_1641222112499218000.png
Drone1	1641222108053	-1022.91	-439.604	-12.2351	-0.998998	1.64721e-09	0.0447639	3.63299e-08	img_Drone1_3_0_1641222112999788000.png;img_Drone1_3_7_1641222113000383000.png
Drone1	1641222108626	-1015.11	-433.732	-17.9481	-0.850696	3.99528e-09	0.525658	6.39536e-09	img_Drone1_3_0_1641222113576997000.png;img_Drone1_3_7_1641222113577682000.png
Drone1	1641222109331	-1010.96	-433.725	-9.74986	-0.999934	2.4033e-11	0.0115222	7.37999e-09	img_Drone1_3_0_1641222114289566000.png;img_Drone1_3_7_1641222114290286000.png
Drone1	1641222109727	-1005.66	-441.697	-17.2242	-0.886029	-2.4814e-10	0.463629	-4.88455e-10	img_Drone1_3_0_1641222114685585000.png;img_Drone1_3_7_1641222114686265000.png
Drone1	1641222110331	-1001.41	-441.691	-9.93751	-0.999878	6.84166e-10	0.0156027	-1.25195e-09	img_Drone1_3_0_1641222115307011000.png;img_Drone1_3_7_1641222115307783000.png
Drone1	1641222110727	-1001.33	-462.999	-18.5029	-0.813162	2.58428e-10	0.582038	6.06484e-11	img_Drone1_3_0_1641222115708594000.png;img_Drone1_3_7_1641222115709267000.png
Drone1	1641222111219	-997.658	-462.993	-12.4619	-0.997547	7.74921e-10	0.0700029	4.88255e-10	img_Drone1_3_0_1641222116200297000.png;img_Drone1_3_7_1641222116201034000.png
Drone1	1641222111777	-1030.13	-432.2	-19.6858	-0.718129	5.89164e-11	0.69591	3.94231e-11	img_Drone1_3_0_1641222116772642000.png;img_Drone1_3_7_1641222116773399000.png
Drone1	1641222112338	-1025.73	-432.194	-13.0667	-0.995494	2.94104e-10	0.0948234	8.9134e-10	img_Drone1_3_0_1641222117337657000.png;img_Drone1_3_7_1641222117338505000.png
Drone1	1641222112839	-1021.44	-432.189	-7.62162	-0.999995	-1.1363e-10	0.00321805	1.03813e-09	img_Drone1_3_0_1641222117839520000.png;img_Drone1_3_7_1641222117840216000.png
Drone1	1641222113334	-1014.65	-402.396	-14.9876	-0.967977	5.05139e-11	0.25104	1.24437e-10	img_Drone1_3_0_1641222118335314000.png;img_Drone1_3_7_1641222118336051000.png
Drone1	1641222113742	-1011.12	-402.391	-10.06	-0.999856	6.3042e-10	0.0169586	3.44143e-10	img_Drone1_3_0_1641222118744041000.png;img_Drone1_3_7_1641222118744766000.png
Drone1	1641222114240	-1021.63	-407.597	-17.3172	-0.880641	2.91683e-10	0.473785	4.40099e-10	img_Drone1_3_0_1641222119244301000.png;img_Drone1_3_7_1641222119245010000.png
Drone1	1641222114867	-1016.2	-407.591	-9.63248	-0.9999	1.07122e-09	0.014118	1.55483e-09	img_Drone1_3_0_1641222119890493000.png;img_Drone1_3_7_1641222119891242000.png
Drone1	1641222115284	-1009.26	-386.497	-17.2166	-0.882536	-1.46852e-11	0.470244	-8.72914e-11	img_Drone1_3_0_1641222120318630000.png;img_Drone1_3_7_1641222120319320000.png
Drone1	1641222115722	-1005.45	-386.493	-11.578	-0.998773	7.11455e-11	0.0495297	-1.69675e-10	img_Drone1_3_0_1641222120769397000.png;img_Drone1_3_7_1641222120770148000.png
Drone1	1641222116244	-1006.93	-385.999	-19.1289	-0.766752	-1.85639e-10	0.641944	-2.71354e-10	img_Drone1_3_0_1641222121302310000.png;img_Drone1_3_7_1641222121302896000.png
Drone1	1641222117054	-999.781	-385.991	-9.39307	-0.999925	3.99564e-10	0.0122568	-1.17464e-09	img_Drone1_3_0_1641222122120355000.png;img_Drone1_3_7_1641222122121078000.png
Drone1	1641222117447	-1038.17	-397.698	-17.8959	-0.848693	2.97943e-10	0.528885	8.35884e-11	img_Drone1_3_0_1641222122521162000.png;img_Drone1_3_7_1641222122521675000.png
Drone1	1641222117873	-1034.48	-397.694	-12.4867	-0.996997	8.23862e-10	0.0774409	-2.23078e-11	img_Drone1_3_0_1641222122945352000.png;img_Drone1_3_7_1641222122946062000.png
Drone1	1641222118452	-1029.1	-397.688	-6.29581	-0.999999	1.94107e-09	0.00154927	-5.38295e-10	img_Drone1_3_0_1641222123525312000.png;img_Drone1_3_7_1641222123526063000.png
Drone1	1641222118929	-1024.77	-397.683	-2.06495	-1	2.86233e-09	6.17219e-05	-1.00236e-09	img_Drone1_3_0_1641222124009519000.png;img_Drone1_3_7_1641222124010295000.png
Drone1	1641222119406	-1020.56	-397.678	1.92275	-1	3.78287e-09	2.46065e-06	-1.54036e-09	img_Drone1_3_0_1641222124484917000.png;img_Drone1_3_7_1641222124485656000.png
Drone1	1641222119892	-1016.39	-397.673	5.89961	-1	4.72071e-09	1.05619e-07	-2.19011e-09	img_Drone1_3_0_1641222124971030000.png;img_Drone1_3_7_1641222124971602000.png
Drone1	1641222120381	-1012.3	-397.668	9.87004	-1	5.66434e-09	1.09752e-07	-2.83238e-09	img_Drone1_3_0_1641222125470370000.png;img_Drone1_3_7_1641222125471032000.png
Drone1	1641222120891	-1008.15	-397.663	13.999	-1	6.6485e-09	1.03473e-07	-3.50155e-09	img_Drone1_3_0_1641222125979666000.png;img_Drone1_3_7_1641222125980367000.png
Drone1	1641222121329	-1005.47	-397.659	16.7297	1	0	0	4.05769e-09	img_Drone1_3_0_1641222126418924000.png;img_Drone1_3_7_1641222126419502000.png
Drone1	1641222121824	-1005.47	-397.659	16.7297	1	0	0	4.05769e-09	img_Drone1_3_0_1641222126916792000.png;img_Drone1_3_7_1641222126917170000.png
